ID Sinta,Nama Dosen,Judul Penelitian,Ketua Penelitian,Sumber Dana,Anggota Penelitian,Tahun,Besar Dana,Status,Sumber
6010656,Agus Prihanto,PREDIKSI KINERJA AKADEMIK MAHASISWA MENGGUNAKAN MACHINE LEARNING DENGAN SEQUENTIAL MINIMAL OPTIMIZATION UNTUK PENGELOLA PROGRAM STUDI,Andi Iwan Nurhidayat,PENUGASAN FT 2021 ( PENELITIAN KEBIJAKAN FAKULTAS FT 2021 ),Dwi Fatrianto Suyatno,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010656,Agus Prihanto,PENGUKURAN EFEKTIVITAS DAN EFESIENSI PEMBELAJARAN DARING PADA MASA PANDEMI COVID 19 DI JURUSAN TEKNIK INFORMATIKA FAKULTAS TEKNIK - UNIVERSITAS NEGERI SURABAYA,Andi Iwan Nurhidayat,PENELITIAN KOMPETITIF KEBIJAKAN FAKULTAS FT 2020 ( PENELITIAN KEBIJAKAN FAKULTAS/JURUSAN FT ),Asmunin; I Gusti Lanang Putra Eka Prismana,2020,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010656,Agus Prihanto,PERANCANGAN DAN PENGEMBANGAN SISTEM INFORMASI MANAJEMEN AKREDITASI (SIMAK) PADA LEMBAGA AKREDITASI MANDIRI (LAM) KEPENDIDIKAN,Asmunin,PENUGASAN (23 JUNI 2021 - 30 NOP 2021) ( PENELITIAN KEBIJAKAN STRATEGIS UNIVERSITAS (GELOMBANG 2) ),"Dodik Arwin Dermawan, Sst., St., Mt.; Ekohariadi; Andi Iwan Nurhidayat; I Gusti Lanang Putra Eka Prismana",2020,Rp. 50.000.000,Approved,INTERNAL SOURCE
6010656,Agus Prihanto,Rancang Bangun Automatic Programming Assessment Tool untuk Praktikum Pemrograman dasar,Rina Harimurti,Penelitian Kompetitif Nasional ( PT ),Rina Harimurti; Andi Iwan Nurhidayat; Asmunin; Anita Qoiriah,2019,Rp. 91.375.000,Approved,SIMLITABMAS SOURCE
6010656,Agus Prihanto,Rancang Bangun Automatic Programming Assessment Tool untuk Praktikum Pemrograman dasar,Rina Harimurti,Penelitian Kompetitif Nasional ( PSN Institusi ),Andi Iwan Nurhidayat; Asmunin; Rina Harimurti; Anita Qoiriah,2018,Rp. 70.000.000,Approved,SIMLITABMAS SOURCE
6010656,Agus Prihanto,Rancang Bangun Automatic Programming Assessment Tool untuk Praktikum Pemrograman dasar,Rina Harimurti,Penelitian Kompetitif Nasional ( PPT/Produk Terapan ),Asmunin; Andi Iwan Nurhidayat,2017,Rp. 54.000.000,Approved,SIMLITABMAS SOURCE
5999078,Aditya Prapanca,Lampu Penerangan Jalan Umum (PJU) Pintar Berbasis YOLO dan Node-red Untuk Mendukung Digital Economy Kelistrikan Nasional,Widi Aribowo,Penelitian Kompetitif Nasional ( P2V ),Aditya Prapanca; Vita Mahardhika,2024,Rp. 46.145.000,Approved,BIMA SOURCE
5999078,Aditya Prapanca,Pengembangan Sensor Gerak Elastis berbasis Reduced Graphene Oxide termodifikasi Silika pada Mikrokontroler Arduino untuk Alat Bantu Komunikasi Penyandang Tuna Wicara,Aditya Prapanca,Penelitian Kompetitif Nasional ( PFR ),Munasir; Dzulkiflih,2024,Rp. 123.010.000,Approved,BIMA SOURCE
5999078,Aditya Prapanca,RANCANG BANGUN SISTEM INFORMASI MONITORING PRAKTIK INDUSTRI DAN SKRIPSI (SIPIKRI) DI PROGRAM STUDI S1 TEKNIK INFORMATIKA UNESA,Ronggo Alit,PENELITIAN FT ( PENELITIAN FT ),Aditya Prapanca; Agus Prihanto,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
5999078,Aditya Prapanca,OPTIMASI PARAMETER PHOTOVOLTAIC BERBASIS PUMA OPTIMIZER,Aditya Prapanca,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Widi Aribowo,2024,Rp. 45.000.000,Approved,INTERNAL SOURCE
5999078,Aditya Prapanca,HAZARD AREA RECOGNITION TO ACCIDENT AVOIDANCE TO HELP VISUALLY IMPAIRED NAVIGATING ON THE STREET,Ervin Yohannes,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Aditya Prapanca,2024,Rp. 45.000.000,Approved,INTERNAL SOURCE
5999078,Aditya Prapanca,ADAPTIVE SMART LIGHTING DENGAN MEMANFAATKAN TEKNOLOGI BERBASIS INTERNET OF THINGS (IOT),Agus Prihanto,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Ronggo Alit; Aditya Prapanca,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
5999078,Aditya Prapanca,SMART AUTOMATIC SLIDING GATE DENGAN MEMANFAATKAN TEKNOLOGI BERBASIS INTERNET OF THINGS (IOT),Agus Prihanto,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Aditya Prapanca,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
5999078,Aditya Prapanca,SMART GARDEN AUTOMATION DENGAN MEMANFAATKAN TEKNOLOGI BERBASIS INTERNET OF THINGS (IOT),Agus Prihanto,PENUGASAN FT 2021 ( PENELITIAN KEBIJAKAN FAKULTAS FT 2021 ),Naim Rochmawati; Aditya Prapanca,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
5999078,Aditya Prapanca,PENYISIPAN PESAN TERSEMBUNYI DATA DIAGNOSA PASIEN COVID-19 DALAM CITRA MEDIS DIGITAL X-RAY,Agus Prihanto,PENELITIAN KOMPETITIF KEBIJAKAN FAKULTAS FT 2020 ( PENELITIAN KEBIJAKAN FAKULTAS/JURUSAN FT ),Aditya Prapanca; Dedy Rahman Prehanto,2020,Rp. 15.000.000,Approved,INTERNAL SOURCE
5999078,Aditya Prapanca,IMPLEMENTASI SISTEM INFORMASI PRAKTIK INDUSTRI DAN EVALUASI SISTEM DENGAN MENGGUNAKAN PRINSIP USABILITY DI JURUSAN TEKNIK INFORMATIKA FT UNESA.,Ardhini Warih Utami,KOMPETITIF FT ( PENELITIAN FT ),Aditya Prapanca,2019,Rp. 15.000.000,Approved,INTERNAL SOURCE
5989535,I Made Suartana,Pengembangan Metode Gaya Belajar Adaptif Berbasis Machine Learning untuk Personalisasi Chatbot Pembelajaran Mandiri,Yuni Yamasari,Penelitian Kompetitif Nasional ( PFR ),Anita Qoiriah; I Made Suartana,2025,Rp. 109.620.000,Approved,BIMA SOURCE
5989535,I Made Suartana,Metode pengenalan emosi peserta didik pada pembelajaran daring berbasis deteksi mata,Yuni Yamasari,Penelitian Kompetitif Nasional ( PFR ),Anita Qoiriah; I Made Suartana,2024,Rp. 61.200.000,Approved,BIMA SOURCE
5989535,I Made Suartana,ANALISIS KEGUNAAN APLIKASI E-MONEV UNTUK MONITORING DAN EVALUASI PERKULIAHAN DI FAKULTAS TEKNIK,I Made Suartana,PENELITIAN FT ( PENELITIAN FT ),Sammy Alidrus; Sri Dwiyanti; Pradini Puspitaningayu,2024,Rp. 25.000.000,Approved,INTERNAL SOURCE
5989535,I Made Suartana,STUDI KOMPARASI AKTIVITAS KARDIOVASKULAR DENGAN WEARABLE HEART RATE MONITOR ANTARA PELAJAR DI INDONESIA DAN JEPANG,Pradini Puspitaningayu,PENELITIAN FT ( PENELITIAN FT ),Agus Wiyono; Lusia Rakhmawati; Aries Dwi Indriyanti; I Made Suartana,2024,Rp. 150.000.000,Approved,INTERNAL SOURCE
5989535,I Made Suartana,PENGEMBANGAN SISTEM PENGAMATAN PERFORMA KARDIOVASKULAR BERBASIS WEB DENGAN WEARABLE HEART RATE MONITOR,Pradini Puspitaningayu,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Ananda Perwira Bakti; I Made Suartana; Afif Rusdiawan; Donny Ardy Kusuma; Parama Diptya Widayaka,2024,Rp. 50.000.000,Approved,INTERNAL SOURCE
5989535,I Made Suartana,KOMPUTASI KOLABORATIF CLOUD-EDGE DAN ARTIFICIAL INTELLIGENCE DALAM PENGELOLAAN LABORATORIUM,I Made Suartana,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Rahadian Bisma; Ricky Eka Putra,2024,Rp. 46.000.000,Approved,INTERNAL SOURCE
5989535,I Made Suartana,KLASIFIKASI EMOSI ANAK BERDASARKAN TULISAN TANGAN DENGAN MENGGUNAKAN TEKNIK AUGMENTASI DATA SMOTE-ENN DAN PEMBELAJARAN MESIN SVM,Ricky Eka Putra,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Miftakhul Jannah; I Made Suartana; Rahadian Bisma,2024,Rp. 46.000.000,Approved,INTERNAL SOURCE
5989535,I Made Suartana,PERANCANGAN PROTOTIPE E-MONEV UNTUK MONITORING DAN EVALUASI PERKULIAHAN DI FAKULTAS TEKNIK,I Made Suartana,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Pradini Puspitaningayu; Sri Dwiyanti; Satwika Arya Pratama,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
5989535,I Made Suartana,PENERAPAN ALGORITMA PEMBELAJARAN MESIN PADA PENDETEKSIAN INTRUSI JARINGAN,Ricky Eka Putra,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),I Made Suartana,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
5989535,I Made Suartana,ANALISIS KEPUASAN PENGGUNA LULUSAN TERHADAP ALUMNI FAKULTAS TEKNIK UNESA,Paramitha Nerisafitra,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Heri Suryaman; I Made Suartana,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6803728,Hafizhuddin Zul Fahmi,EVALUASI PENGARUH VRISE (VIRTUAL REALITY INDUCED SYMPTOMS AND EFFECTS) DALAM EFEKTIVITAS MEDIA PEMBELAJARAN BERBASIS VR.,I Gde Agung Sri Sidhimantra,KOMPETITIF UNIVERSITAS ( PENELITIAN FAKULTAS (VOKASI) ),Hafizhuddin Zul Fahmi; Dodik Arwin Dermawan; Salamun Rohman Nudin; Andi Iwan Nurhidayat; Asmunin,2024,Rp. 30.000.000,Approved,INTERNAL SOURCE
6803728,Hafizhuddin Zul Fahmi,FABRIKASI VIRTUAL REALITY KARAPAN SAPI UNTUK MENUNJANG PUSAT UNGGULAN ILMU KEOLAHRAGAAN MELALUI OPTIMALISASI ETHNOSPORT,Nadi Suprapto,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Hafizhuddin Zul Fahmi; Dodik Arwin Dermawan; I Gde Agung Sri Sidhimantra,2024,Rp. 75.000.000,Approved,INTERNAL SOURCE
6803728,Hafizhuddin Zul Fahmi,PENGEMBANGAN MODEL PREDIKSI KEPRIBADIAN MAHASISWA MENGGUNAKAN METODE MULTI TASK CASCADED CONVOLUTIONAL NEURAL NETWORK,Salamun Rohman Nudin,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Hafizhuddin Zul Fahmi,2024,Rp. 30.000.000,Approved,INTERNAL SOURCE
6803728,Hafizhuddin Zul Fahmi,RANCANG BANGUN SISTEM INFORMASI REPOSITORY AKREDITASI PRODI D4 MANAJEMEN INFORMATIKA BERBASIS WEB,I Gde Agung Sri Sidhimantra,PENELITIAN FAKULTAS VOKASI ( PENELITIAN FAKULTAS VOKASI ),Hafizhuddin Zul Fahmi; Salamun Rohman Nudin; Asmunin,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6803728,Hafizhuddin Zul Fahmi,SANDIT RANCANG BANGUN ALAT UKUR PUKULAN DAN TENDANGAN UNTUK MEMBANTU PELATIH DAN ATLET BELADIRI DALAM PROSES LATIHAN DIMONITORING SECARA DIGITAL,Purbodjati,MATCHING FUND ( MATCHING FUND BATCH I GEL. 1 ),Hafizhuddin Zul Fahmi; Muamar Zainul Arif; Achmad Widodo,2023,Rp. 260.850.826,Approved,INTERNAL SOURCE
6803728,Hafizhuddin Zul Fahmi,SEGORO - PRODUKSI DAN KOMERSIALISASI ROBOT PEMBUAT NASI GORENG,Any Sutiadiningsih,MATCHING FUND ( BANTUAN PENDANAAN MATCHING FUND III (BOPTN PENELITIAN) ),Ila Huda Puspita Dewi; Hafizhuddin Zul Fahmi,2023,Rp. 139.427.000,Approved,INTERNAL SOURCE
